"","V1","V2","V3","V4","V5"
"1",21.5237860788919,30.7843179789725,12.505422473779,23.3424254778116,21.7797312286096
"2",16.5183715246897,24.1587257382143,10.2026121993856,15.8094717015856,19.6985391670515
"3",2.63460975066857,3.75497070276663,1.58077082916486,-13.628724994973,18.0753692084933
"4",3.32601744905639,4.25110617327374,1.83305085387778,8.51473655817281,-0.545846727168652
"5",15.6101886681892,22.2389698755444,9.19467955431936,16.7699879334618,17.4637561382969
"6",10.2174446217289,13.8498562373694,5.70129040144572,7.65285810989823,15.5114145103426
"7",6.2960743065872,9.74292653740349,4.04593122004847,4.41901293394346,9.34075183640763
"8",22.6198654511453,32.5348267568027,13.7267104246484,30.8719353362212,13.2777968017872
"9",9.09333078925957,12.4982128024711,5.26581051201065,-0.607057208713343,18.044430312817
"10",1.46909549237773,2.33297663778177,1.27546093029467,8.26995109541383,-6.79713055451006
"11",11.8465177397804,17.5642041966191,7.33222786463601,19.6881917972231,5.56479997369499
"12",14.9121111931414,21.180311653722,8.98509159812056,10.4721620621257,23.0103641748685
"13",10.8089096821976,15.3656245772517,6.18326393329565,13.0655765834885,7.81370563009648
"14",8.03227473570217,11.0918731190011,4.57699290314892,13.4665808150158,3.17295515511069
"15",10.9447767276207,15.1985304944438,6.38791469562949,16.4488161637739,4.86231303524019
"16",14.5241546525698,20.2739913774646,8.46018289629683,15.6240727523106,13.2594008478033
"17",10.3723508427599,13.9671846565567,5.52797856599499,5.81909717669856,12.8151856653579
"18",12.6274954811255,16.5157079234588,6.96634236598099,8.40725599898994,16.1176318881677
"19",7.77874195556831,10.5848000600138,4.48564664487631,11.4563429358895,4.56107079517753
"20",8.68991027290772,12.3883147343601,5.21719083806279,11.6116768987623,5.52588922691112
"21",10.668906001761,15.0932911707854,6.21927966359131,7.60282182086482,13.0300886938598
"22",12.818834369849,18.6139612491348,7.5872976272761,28.7340409211945,-3.43793222536621
"23",17.3203613637077,24.3333814262359,10.232509572706,17.3300945275955,17.527713752703
"24",-4.4391426194949,-5.74630176023015,-2.53346452994224,-8.44822119741676,-0.449212398046484
"25",17.2626805161906,23.8157919065299,9.9616259228679,21.1245801456254,15.9404874693941
"26",17.855485375476,25.1326217625538,10.4590463865554,5.42903302752271,30.375882930055
"27",11.6125500253422,16.6073237621061,7.22635137301258,5.82480572485426,19.0052608205088
"28",-0.475700633643612,-1.04236501813148,-0.490542034018901,-5.86403188554138,5.11894569023826
"29",14.5180428824866,21.0216333822938,8.7017822913314,14.8470951598843,12.8596034233263
"30",4.00618761632944,5.17861321409623,2.21364670878842,0.806701478313187,7.05395001105202
"31",-3.29123107001402,-5.13816192996563,-2.1124679422428,-9.31788940960411,4.42930302328884
"32",-3.22268474429541,-3.63532911465478,-1.673455285104,-3.95069638925412,-2.06405394950033
"33",2.15774654996292,3.00089662342151,1.39645282505123,-1.7895805231816,6.11958870024768
"34",15.9193384455687,21.6622672990798,9.01386150395012,10.2221444437358,21.8451157088899
"35",16.2886032428504,22.7271722751058,9.70725961923259,10.885678975998,20.3830843982047
