"","V1","V2","V3","V4","V5"
"37",11.2946364652264,16.4235360905054,6.81700146153594,16.5110848442631,5.71448621961477
"38",27.0180727632947,39.2699955520272,15.7710961552293,19.6299561841856,30.854068456265
"39",9.52516545764698,14.4766645813572,6.24228241520962,13.3747212876963,-3.07325302394511
"40",9.13358877489119,11.8546838153749,5.14286918707563,4.27790765372595,16.6737993518389
"41",18.485973771334,25.7651065138866,10.5103024393303,12.4488416123262,28.3797872525344
"42",9.68647505541543,14.5785397749759,6.30769609767788,24.9728661004846,-9.20652532526574
"43",6.05282670812116,8.2460612023749,3.13083960472053,20.2767326419317,-10.9993073925346
"44",0.678901215636103,0.926631839221756,0.398772187327509,9.29991523070018,-5.85802538794792
"45",6.33048180523573,9.80425810848624,4.41411287995405,15.3006183848924,-3.01859640226584
"46",3.12845976187276,2.7185357423744,0.991760430352997,-2.07105747342598,6.48763931625996
"47",3.57023861692679,6.26683712796108,2.55246181629819,10.0496514963242,-3.28425654757424
"48",-0.133475754387206,-1.1108649901675,-0.190292999794423,-8.41475562044698,6.54840528545125
"49",5.57644490692681,7.70796840294491,2.64949551576379,-23.1795003664291,35.1458343490708
"50",9.17072742466036,14.7721282660817,6.11629873251917,37.0618444572204,-18.6509845232409
"51",19.9277461696129,28.070660876599,11.657905834596,34.7821550045223,3.58101017156457
"52",10.0652526240764,13.2866741519546,5.3041631750682,-0.506164142372313,14.4274902869565
"53",0.561531300832854,1.16967555521563,0.951515078271129,-1.81513852840385,-1.0407432141406
"54",17.6458039663602,24.3407899538535,10.3619211035947,5.20375362799757,28.4470565220543
"55",17.4394274659367,25.3100438216134,10.3611639472877,16.0777694693511,20.4801351090665
"56",12.9405553432197,17.8868260236376,7.77747818940205,-5.50440287308635,34.4887328315027
"57",4.41674930182266,6.9880307551187,3.18511347967502,4.17816102605606,4.50460143149711
"58",4.39502817274419,6.54381259725915,3.2298706377963,-3.2625625062926,12.4453309779196
"59",1.21659915852302,3.14077584601574,0.827552776677848,-6.05129527199193,7.3321672328272
"60",14.479422170672,20.6184748887675,8.35282620891553,6.62765836609805,23.469978659825
"61",18.8085989652141,25.7935922425866,10.4625100747347,5.97933810780663,34.4652736986143
"62",-6.26260485059157,-9.7584352789051,-3.50714133074112,-20.9035003189901,3.79572937217398
"63",16.3628857500957,23.511039896059,10.0914663646107,14.4361564693947,18.1826197266359
"64",22.7871582286696,31.4497879823608,13.213309069091,26.8270686593491,15.8390683726308
"65",11.9042706688224,17.615617489546,7.60439884693798,8.50894588453664,14.0065100494959
"66",0.333740457825627,2.06903864701354,0.642589207873812,-14.3981099242748,17.4698785992575
"67",22.5776448978945,33.46968700851,13.8518527282191,25.1807518417391,23.1382687356138
"68",9.27018460992753,13.2184307768913,5.6533846200568,7.81259927235374,5.75489241622785
"69",26.0027212005015,36.6405823840146,15.1535051355159,29.1576359133746,24.771528529219
"70",11.2356920781099,13.8959977301195,5.89476603766136,5.94581388044224,17.7550176943923
"71",6.47467909517482,10.0884797858097,3.98718686131301,-7.89604345768606,17.6795415715919
"72",-1.74605159263609,-1.56194217466646,-0.910157258253832,-18.9648640722419,10.8717070945704
"73",4.9422147784924,6.05664233769073,2.8183289381447,-0.957957861182507,13.2999771527939
"74",15.9770507526075,21.7423585963272,9.61407834590585,23.7465959240041,7.61081161543623
"75",22.8320264050117,32.6069545812094,13.5964179964779,36.0264395189635,10.3315763688233
"76",9.11139528533047,12.7614601600346,5.1939686497428,-4.58306483798475,22.801028779229
"77",3.07909905853683,4.43691452079787,1.4592251440445,12.4564057241118,-7.84197268362834
"78",4.36118129585134,6.5979389540762,2.85722370637286,13.6880722847667,-4.408761355867
"79",7.05250094025348,10.0190954532686,4.07181768887689,8.7552718474694,5.07730785586455
"80",7.25044461707711,8.31975281454066,3.98716488757853,13.7184728752655,3.15296823345361
"81",8.18589127653976,11.59282871986,4.60532443830326,5.2845236700764,8.41632070163433
"82",2.87537440603433,3.61088135813804,1.60339422545704,14.0123298059601,-6.35174141495477
"83",5.68814055168514,8.12021549492687,3.42164222127245,-5.76674185729155,12.0920073214226
"84",-0.796919225912035,0.17105674724391,-0.294077753246924,1.0022623108739,-1.55320675745725
"85",-5.26443566050446,-7.11514687893492,-2.94044972978188,16.2522547317016,-29.5856703969148
"86",5.70385548193408,7.91605562505248,3.33075150436466,15.1976685758017,-4.8751733265415
"87",7.11084273681865,12.5655904008729,4.44601064909074,-6.25188430019875,30.0429650955315
"88",16.1893232414684,21.9517904690447,8.7418096754208,-16.8117712412534,53.7508235503777
"89",1.2370698019468,1.49743892489738,1.12588455410389,6.28845788922229,-3.66744725531032
"90",8.26857640384642,11.1431645747685,4.6857557404611,38.0845710129408,-23.4504718737859
"91",16.3420604086129,23.7811630694993,9.77682020817039,27.9681790859439,6.54367823337557
"92",-1.87360804763168,-2.71996915811116,-0.817346419983622,-8.23195457264492,3.41902578356297
"93",7.22438426305612,9.02543201553357,4.38142375096695,-10.2701355445493,25.0913954403747
"94",10.0134437796509,13.1912392469752,4.81587021062529,37.4472539555095,-16.2833616010516
"95",-5.89424428603866,-6.69148328401263,-2.72287307434183,-9.23902680877092,-4.93483501681578
"96",14.2973798603606,20.2198061530411,9.02729945802858,14.8185893918742,16.455055979248
"97",13.3569236688704,17.8113951867311,7.12850124292521,18.8619550474275,11.4590911594228
"98",18.2454050350142,25.4240477246649,10.8527050976642,21.5359250559878,14.1448721238246
"99",19.1249043154833,27.4036716691246,10.9964808734461,17.4590136243735,18.5592061759183
"100",9.66312443305631,14.5942416373894,5.98329398885826,24.7865152243461,-2.30155949662804
