"","V1","V2","V3","V4","V5"
"1",1.30351677194298,1.78485988731751,0.56612194841334,-0.451909149626857,1.42004745026
"2",4.51205981643986,6.85768430887782,2.78809707454262,4.3507693243582,4.45935597603972
"3",19.8300777917778,28.6101730079445,12.0435537323505,11.5277001414125,28.7382708752713
"4",1.45290136725404,2.10079680054892,0.96864070117897,6.98556355656143,-4.30807783059915
"5",9.7668135851782,14.4896055883299,6.0655401071931,5.36303726856096,14.6816481638244
"6",10.1373316235724,14.3631723403416,6.43443438159517,11.2819234503266,8.28725736098158
"7",20.5046491114477,28.9048963841972,11.9960517018591,13.0049926184606,25.9739742864371
"8",-4.64417202057842,-7.21525214735084,-2.9615806390701,-4.96367919037867,-4.80035826355619
"9",12.6799784718531,16.8511823486256,7.28173132646897,9.34547658883298,16.2783022687349
"10",4.04361748539836,4.9794360423636,2.136955689329,10.3847475746856,-4.29694993044566
"11",9.28800326331677,12.5090544061012,4.96486166431887,20.8473685609332,1.88207990388233
"12",7.90593468391108,9.72362699850839,3.64647856747679,8.50029074221877,7.75467736736292
"13",17.2728664198192,24.4374960366841,10.2632439362437,12.111665462334,22.3764641191287
"14",5.11789196335647,6.91683892982667,2.84449391663738,5.3752874248845,7.51055165631209
"15",-0.49589646845314,-1.19255486308401,-0.448732795307521,9.66376516285973,-12.0665546887401
"16",7.44334056416679,11.0682509784255,4.53560171275025,8.14179741132281,8.09641125346192
"17",2.36168374431557,2.04557338278886,1.26869728833192,-1.11272340185789,8.2647943866404
"18",9.1887160029697,14.106045459131,5.68384462678469,18.7366567995116,-1.30866356982176
"19",5.771114853809,9.11492376115865,3.45048845441548,12.7620653707126,-1.87116440503536
"20",20.2777307487802,28.8567655277284,12.1861184351316,22.3057986157817,13.323795311252
"21",8.56272075170524,12.8371058437628,5.26241573573212,15.1568625629664,3.02061046413868
"22",3.65532907691937,6.28288665904455,1.83547531965539,10.8739503205791,-0.865706091445759
"23",15.0628792525109,19.8862535685134,8.66202843417227,33.3622898998503,-3.226861829607
"24",18.1267057979795,25.8706385583625,10.7728674995711,18.3058120739365,15.8949519239084
